Filename,Width,Height,DPI Information
D:/Thesis/realism_data/Academicism\karneval.jpg,439,570,
D:/Thesis/realism_data/Academicism\kate field.jpg,477,640,"(300, 300)"
D:/Thesis/realism_data/Academicism\king candaules of lydia.jpg,1134,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\king edward vii.jpg,430,544,"(72, 72)"
D:/Thesis/realism_data/Academicism\king george v.jpg,976,1499,
D:/Thesis/realism_data/Academicism\kitchen at the old king street bakery.jpg,490,400,"(300, 300)"
D:/Thesis/realism_data/Academicism\kitchen of castle of hohenaschau.jpg,600,643,
D:/Thesis/realism_data/Academicism\kneeling gladiator.jpg,2124,1686,"(72, 72)"
D:/Thesis/realism_data/Academicism\knitting machine.jpg,1161,1949,"(250, 250)"
D:/Thesis/realism_data/Academicism\knucklebones.jpg,502,871,"(72, 72)"
D:/Thesis/realism_data/Academicism\kubinyi anna menyasszonyi képe.jpg,455,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\küste mit segelbooten im licht eines leuchtturms und des vollmonds.jpg,564,469,"(72, 72)"
D:/Thesis/realism_data/Academicism\l'abandon.jpg,1280,699,"(72, 72)"
D:/Thesis/realism_data/Academicism\l'agitateur du languedoc.jpg,800,625,"(72, 72)"
D:/Thesis/realism_data/Academicism\l'aiuto del pastorello.jpg,456,570,
D:/Thesis/realism_data/Academicism\l'arabe aveugle.jpg,426,547,"(96, 96)"
D:/Thesis/realism_data/Academicism\l'avènement de louis-philippe.jpg,1400,1138,"(72, 72)"
D:/Thesis/realism_data/Academicism\l'etoile lost.jpg,1440,3054,"(700, 700)"
D:/Thesis/realism_data/Academicism\l'extase.jpg,807,1000,
D:/Thesis/realism_data/Academicism\l'italienne at the fountain.jpg,600,1040,"(310, 310)"
D:/Thesis/realism_data/Academicism\l'odalisca.jpg,500,342,"(72, 72)"
D:/Thesis/realism_data/Academicism\l'île de calypso.jpg,1200,691,"(400, 400)"
"D:/Thesis/realism_data/Academicism\la bataille de 1870 conte la prusse, champ de bataille d'auvours, à quelques kilomètres du mans.jpg",1036,545,"(96, 96)"
"D:/Thesis/realism_data/Academicism\la belgique, la france et l'angleterre devant l'invasion allemande.jpg",1588,2000,
D:/Thesis/realism_data/Academicism\la bourrique.jpg,350,481,"(96, 96)"
D:/Thesis/realism_data/Academicism\la boîte à bijoux.jpg,600,470,
D:/Thesis/realism_data/Academicism\la cigale.jpg,438,666,"(200, 200)"
D:/Thesis/realism_data/Academicism\la esmeralda et sa chèvre djali.jpg,654,1035,"(96, 96)"
D:/Thesis/realism_data/Academicism\la france pour toujours!.jpg,1572,2644,"(180, 180)"
D:/Thesis/realism_data/Academicism\la fugitive.jpg,3299,4105,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\la mort de baudin.jpg,4028,5716,"(300, 300)"
D:/Thesis/realism_data/Academicism\la mort de timophane.jpg,386,500,"(300, 300)"
D:/Thesis/realism_data/Academicism\la muerte de galeswinthe.jpg,2676,2028,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\la muerte de lucano.jpg,1024,605,"(72, 72)"
D:/Thesis/realism_data/Academicism\la multiplicacion de los panes y peces.jpg,751,1024,"(200, 200)"
D:/Thesis/realism_data/Academicism\la muse s'amuse.jpg,512,636,"(72, 72)"
D:/Thesis/realism_data/Academicism\la nymphe des eaux.jpg,1700,876,
D:/Thesis/realism_data/Academicism\la prise des tuileries 10 août 1792.jpg,2586,1796,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\la toilette de la favorite.jpg,800,1204,"(72, 72)"
D:/Thesis/realism_data/Academicism\la toilette du mannequin.jpg,1405,2509,"(72, 72)"
D:/Thesis/realism_data/Academicism\la toilette.jpg,588,1000,"(150, 150)"
D:/Thesis/realism_data/Academicism\la vague.jpg,2000,1638,"(180, 180)"
D:/Thesis/realism_data/Academicism\labor mural in lunette from the family and education series.jpg,6080,3256,"(300, 300)"
D:/Thesis/realism_data/Academicism\labor.jpg,423,678,"(96, 96)"
D:/Thesis/realism_data/Academicism\lachrymae.jpg,1460,3503,"(300, 300)"
D:/Thesis/realism_data/Academicism\ladies in the moonlight.jpg,488,765,"(0, 0)"
D:/Thesis/realism_data/Academicism\ladies on a balcony.jpg,1590,2000,"(0, 0)"
D:/Thesis/realism_data/Academicism\ladmiration.jpg,2483,1869,"(600, 600)"
D:/Thesis/realism_data/Academicism\lady giving alms.jpg,538,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\lady harriet sarah wantage.jpg,534,685,"(72, 72)"
D:/Thesis/realism_data/Academicism\lady in a garden.jpg,3453,2540,"(300, 300)"
D:/Thesis/realism_data/Academicism\lady in a pink dress and fan.jpg,600,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\lady l'absinthe.jpg,470,720,
D:/Thesis/realism_data/Academicism\lady looking in a hand mirror.jpg,495,600,"(300, 300)"
D:/Thesis/realism_data/Academicism\lady maxwell.jpg,1190,1742,"(300, 300)"
"D:/Thesis/realism_data/Academicism\lady roundway of devizes, wiltshire.jpg",580,685,"(72, 72)"
D:/Thesis/realism_data/Academicism\lady with a fan.jpg,427,528,"(96, 96)"
D:/Thesis/realism_data/Academicism\lady with glove.jpg,386,480,"(72, 72)"
D:/Thesis/realism_data/Academicism\lady with parrots.jpg,1024,755,"(300, 300)"
D:/Thesis/realism_data/Academicism\lady with silk stole.jpg,472,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\lady with swarbat.jpg,500,711,"(2835, 2835)"
"D:/Thesis/realism_data/Academicism\lakshmi, the goddess of wealth.jpg",450,600,"(180, 180)"
D:/Thesis/realism_data/Academicism\lamentation of christ.jpg,753,1000,
D:/Thesis/realism_data/Academicism\lamentation over the corpse of socrates.jpg,600,393,"(75, 75)"
D:/Thesis/realism_data/Academicism\lamentations over the death of the first-born of egypt.jpg,3305,2459,"(350.0, 350.0)"
D:/Thesis/realism_data/Academicism\lamia.jpg,831,1556,"(96, 96)"
D:/Thesis/realism_data/Academicism\lancelot and guinevere.jpg,1145,678,"(300, 300)"
"D:/Thesis/realism_data/Academicism\lancelot ridley phelps, hon. dcl, provost.jpg",757,944,"(72, 72)"
D:/Thesis/realism_data/Academicism\landscape with ruins.jpg,1000,844,"(0, 0)"
D:/Thesis/realism_data/Academicism\landscape with tree.jpg,802,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\lantenac.jpg,385,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\laurel branch.jpg,350,601,"(96, 96)"
D:/Thesis/realism_data/Academicism\le bain.jpg,1606,1536,"(72, 72)"
D:/Thesis/realism_data/Academicism\le bouquet de violettes.jpg,350,409,"(96, 96)"
D:/Thesis/realism_data/Academicism\le cardinal charles lavigerie.jpg,436,643,"(96, 96)"
D:/Thesis/realism_data/Academicism\le harem du palais.jpg,1280,950,"(600, 600)"
"D:/Thesis/realism_data/Academicism\le jeu d'osselets,.jpg",4608,3456,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\le jeune joueur de cornemuse.jpg,564,763,"(72, 72)"
D:/Thesis/realism_data/Academicism\le lilas blanc.jpg,410,509,"(72, 72)"
D:/Thesis/realism_data/Academicism\le livre d'heures.jpg,350,422,"(96, 96)"
D:/Thesis/realism_data/Academicism\le pape et l'inquisiteur.jpg,546,446,"(96, 96)"
D:/Thesis/realism_data/Academicism\le repentir de saint pierre.jpg,5126,6540,"(300, 300)"
D:/Thesis/realism_data/Academicism\le retour de l'enfant prodigue.jpg,413,550,
D:/Thesis/realism_data/Academicism\le secret d'amou.jpg,336,552,"(96, 96)"
D:/Thesis/realism_data/Academicism\le voeu.jpg,564,781,"(72, 72)"
D:/Thesis/realism_data/Academicism\leapfrog.jpg,1280,977,"(72, 72)"
D:/Thesis/realism_data/Academicism\leisure hours by the water.jpg,280,520,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\lektüre im kerzenlicht.jpg,552,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\leland stanford.jpg,836,1023,"(72, 72)"
D:/Thesis/realism_data/Academicism\lemon.jpg,350,437,"(96, 96)"
"D:/Thesis/realism_data/Academicism\leonidas ii, king in sparta, rushes towards the failed cleombrotos, who fled to the temple of neptune with his wife chilonis, daughter of leonidas, an.jpg",1200,861,"(300, 300)"
D:/Thesis/realism_data/Academicism\les enfants a l'agneau.jpg,350,463,"(96, 96)"
D:/Thesis/realism_data/Academicism\les funérailles de guillaume le conquérant.jpg,1010,768,"(72, 72)"
D:/Thesis/realism_data/Academicism\letter to samuel p avery with a drawing of a military.jpg,576,900,"(300, 300)"
D:/Thesis/realism_data/Academicism\leveil heart.jpg,3701,5490,"(600, 600)"
"D:/Thesis/realism_data/Academicism\lfr,nu au voile.jpg",441,800,"(180, 180)"
D:/Thesis/realism_data/Academicism\life's illusions.jpg,475,650,"(72, 72)"
"D:/Thesis/realism_data/Academicism\lifting of the siege of malta besieged by the ottoman general mustapha, in september 1565.jpg",1663,1027,"(96, 96)"
D:/Thesis/realism_data/Academicism\light of the harem.jpg,2456,3510,"(300, 300)"
D:/Thesis/realism_data/Academicism\lilly millet in a hammock in the studio.jpg,574,700,"(72, 72)"
D:/Thesis/realism_data/Academicism\lisa.jpg,423,799,"(72, 72)"
D:/Thesis/realism_data/Academicism\listening to the sea shell.jpg,350,408,"(96, 96)"
D:/Thesis/realism_data/Academicism\listening to the voice of echo.jpg,599,742,"(300, 300)"
D:/Thesis/realism_data/Academicism\little bather.jpg,907,1200,"(96, 96)"
D:/Thesis/realism_data/Academicism\little beggar.jpg,720,1275,"(300, 300)"
D:/Thesis/realism_data/Academicism\little esmeralda.jpg,1584,2656,
D:/Thesis/realism_data/Academicism\little girl holding apples in her hand.jpg,350,602,"(96, 96)"
D:/Thesis/realism_data/Academicism\little girl with a blue bowl.jpg,350,506,"(96, 96)"
D:/Thesis/realism_data/Academicism\little girl with bouquet of flowers.jpg,566,720,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\little girl with cat.jpg,931,1300,
D:/Thesis/realism_data/Academicism\little girl with dachshund puppy.jpg,534,700,"(72, 72)"
D:/Thesis/realism_data/Academicism\little girl's head head with hands.jpg,350,425,"(96, 96)"
D:/Thesis/realism_data/Academicism\little girl.jpg,402,500,"(72, 72)"
D:/Thesis/realism_data/Academicism\little marauders.jpg,350,665,"(96, 96)"
D:/Thesis/realism_data/Academicism\little redhead with orange.jpg,710,1000,
D:/Thesis/realism_data/Academicism\little sulky.jpg,1827,2655,"(600, 600)"
D:/Thesis/realism_data/Academicism\locusta testing poison on a slave.jpg,600,490,"(300, 300)"
D:/Thesis/realism_data/Academicism\lombardian landscape.jpg,353,470,"(96, 96)"
D:/Thesis/realism_data/Academicism\longing.jpg,350,526,"(96, 96)"
"D:/Thesis/realism_data/Academicism\lord roundway of devizes, wiltshire.jpg",580,685,"(72, 72)"
D:/Thesis/realism_data/Academicism\loss of innocence.jpg,700,946,"(72, 72)"
D:/Thesis/realism_data/Academicism\lost illusions.jpg,1341,768,"(300, 300)"
D:/Thesis/realism_data/Academicism\lost in thought.jpg,1524,1878,"(96, 96)"
"D:/Thesis/realism_data/Academicism\lotz itt is antik tárgyat óhajtott, félvén attól, hogy a magyar kultúra történetéből nem lehet elég anyagot meríteni.jpg",1121,832,"(96, 96)"
D:/Thesis/realism_data/Academicism\louis charles de saulces de freycinet.jpg,725,873,"(167.9956, 167.9956)"
D:/Thesis/realism_data/Academicism\louis philippe d'orléans.jpg,400,747,
D:/Thesis/realism_data/Academicism\louis xiii.jpg,1000,1410,"(600, 600)"
D:/Thesis/realism_data/Academicism\louis xiv and molière.jpg,750,417,"(96, 96)"
D:/Thesis/realism_data/Academicism\louise lefuel hochon.jpg,493,640,"(72, 72)"
D:/Thesis/realism_data/Academicism\love and innocence.jpg,580,750,"(200, 200)"
D:/Thesis/realism_data/Academicism\love and the fates.jpg,2048,2011,
D:/Thesis/realism_data/Academicism\love disarmed.jpg,954,1175,
D:/Thesis/realism_data/Academicism\love in the repo.jpg,280,411,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\love messenger.jpg,1158,2000,"(0, 0)"
D:/Thesis/realism_data/Academicism\love nymph.jpg,1497,2500,"(72, 72)"
D:/Thesis/realism_data/Academicism\love on the look.jpg,1245,2157,"(500, 500)"
D:/Thesis/realism_data/Academicism\love struck.jpg,350,666,"(96, 96)"
D:/Thesis/realism_data/Academicism\love the conqueror.jpg,750,446,"(300, 300)"
D:/Thesis/realism_data/Academicism\loves of the wind and the seasons.jpg,850,819,"(300, 300)"
D:/Thesis/realism_data/Academicism\love`s resistance.jpg,1857,2619,"(72, 72)"
D:/Thesis/realism_data/Academicism\love`s scerets.jpg,691,984,"(350, 350)"
D:/Thesis/realism_data/Academicism\love and psyche.jpg,507,864,"(72, 72)"
D:/Thesis/realism_data/Academicism\love takes off.jpg,1167,1815,"(500, 500)"
"D:/Thesis/realism_data/Academicism\lucia migliaccio, duchess of floridia and morganatic wife of king ferdinand i of the two sicilies.jpg",280,378,"(96, 96)"
D:/Thesis/realism_data/Academicism\ludwig mond.jpg,2400,3052,"(72, 72)"
"D:/Thesis/realism_data/Academicism\luisa, rosa and raimundo, children of the painter.jpg",1400,1759,"(600.0, 600.0)"
D:/Thesis/realism_data/Academicism\lullaby bedtime.jpg,350,460,"(96, 96)"
D:/Thesis/realism_data/Academicism\lying naked man.jpg,1267,954,"(300, 300)"
D:/Thesis/realism_data/Academicism\l’auto da-fe.jpg,680,738,"(72, 72)"
D:/Thesis/realism_data/Academicism\madame emma sandrini. ballet de la maladetta.jpg,400,768,"(72, 72)"
D:/Thesis/realism_data/Academicism\madame gautreau.jpg,1864,2748,"(72, 72)"
"D:/Thesis/realism_data/Academicism\madame isaac hirsch kann, née julie de koenigswarter.jpg",449,772,
D:/Thesis/realism_data/Academicism\madame la comtesse de cambaceres.jpg,1162,1588,"(400, 400)"
D:/Thesis/realism_data/Academicism\madame louise mares.jpg,600,699,"(300, 300)"
D:/Thesis/realism_data/Academicism\madame pasca.jpg,516,864,"(72, 72)"
D:/Thesis/realism_data/Academicism\madeleine juliette gerome and her dolls.jpg,444,600,"(200, 200)"
D:/Thesis/realism_data/Academicism\madonna and child study.jpg,750,557,"(96, 96)"
D:/Thesis/realism_data/Academicism\madonna and child.jpg,750,562,"(96, 96)"
D:/Thesis/realism_data/Academicism\madonna of protection.jpg,680,1024,"(72, 72)"
D:/Thesis/realism_data/Academicism\madonna with child and putti.jpg,2393,3000,
D:/Thesis/realism_data/Academicism\maharana prathap singh.jpg,460,700,"(96, 96)"
D:/Thesis/realism_data/Academicism\maid.jpg,2387,3013,"(96, 96)"
D:/Thesis/realism_data/Academicism\maiden of the harvest.jpg,1000,1211,"(300, 300)"
D:/Thesis/realism_data/Academicism\malabar lady.jpg,531,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\male nude back with the arm extended.jpg,1033,1467,"(300, 300)"
D:/Thesis/realism_data/Academicism\male nude back.jpg,858,1322,"(300, 300)"
D:/Thesis/realism_data/Academicism\male nude with a drape.jpg,475,600,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\male nude with victory symbol in his hand.jpg,2608,4000,
D:/Thesis/realism_data/Academicism\male nude.jpg,800,698,"(601, 601)"
D:/Thesis/realism_data/Academicism\man's body.jpg,360,529,"(72, 72)"
D:/Thesis/realism_data/Academicism\manfred invoking the spirit of the alps.jpg,564,544,"(72, 72)"
D:/Thesis/realism_data/Academicism\manio curio dentato rejects the gifts of the samnites.jpg,598,344,"(72, 72)"
D:/Thesis/realism_data/Academicism\manuela de errazu.jpg,1675,3051,"(310, 310)"
D:/Thesis/realism_data/Academicism\manzelbrunnen.jpg,585,906,
D:/Thesis/realism_data/Academicism\marabá estudo.jpg,806,609,"(72, 72)"
D:/Thesis/realism_data/Academicism\marchesi blanche.jpg,441,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\marechal mortier.jpg,386,505,"(96, 96)"
D:/Thesis/realism_data/Academicism\marguerite in church listening to the dies irae.jpg,736,982,"(300, 300)"
D:/Thesis/realism_data/Academicism\marguerite.jpg,626,1018,"(350, 350)"
"D:/Thesis/realism_data/Academicism\maria brignole-sale, duchess of galliera, with her son filippo.jpg",3127,4580,
"D:/Thesis/realism_data/Academicism\maria hahn, painter's wife.jpg",2051,3051,"(310.0, 310.0)"
"D:/Thesis/realism_data/Academicism\maria luisa of spain, duchess of lucca.jpg",310,401,"(96, 96)"
"D:/Thesis/realism_data/Academicism\maria nicolaevna, duchess of leuchtenberg.jpg",450,650,"(72, 72)"
D:/Thesis/realism_data/Academicism\maria maurizio.jpg,641,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\mark antony and cleopatra aboard an egyptian barge print reproduction.jpg,760,462,"(500, 500)"
D:/Thesis/realism_data/Academicism\market fair.jpg,1600,1095,"(72, 72)"
D:/Thesis/realism_data/Academicism\market in amsterdam by moonlight.jpg,564,398,"(72, 72)"
D:/Thesis/realism_data/Academicism\market stall scene.jpg,329,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\marmor-standbild kaiser weilhelm i. im grunewaldturm.jpg,480,640,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\marquis de pastoret.jpg,536,700,"(300, 300)"
D:/Thesis/realism_data/Academicism\marquise vittoria altoviti avila.jpg,528,862,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\mars.jpg,1038,1600,"(400, 400)"
D:/Thesis/realism_data/Academicism\marshal exelmans.jpg,338,512,
D:/Thesis/realism_data/Academicism\marshal ney on horseback fighting the wind.jpg,900,699,"(72, 72)"
D:/Thesis/realism_data/Academicism\marshal saxe and his troops.jpg,900,676,"(300, 300)"
D:/Thesis/realism_data/Academicism\martyrdom of st. denis.jpg,1600,950,"(96, 96)"
D:/Thesis/realism_data/Academicism\mary and elizabeth.jpg,350,650,"(96, 96)"
D:/Thesis/realism_data/Academicism\mary magdalene at the tomb.jpg,1630,2000,"(96, 96)"
D:/Thesis/realism_data/Academicism\mary magdalene in the cave.jpg,950,619,"(300, 300)"
D:/Thesis/realism_data/Academicism\mary sears later mrs.francis shaw.jpg,960,1593,"(0, 0)"
D:/Thesis/realism_data/Academicism\maréchal leroy de saint arnaud.jpg,1247,1923,"(300, 300)"
D:/Thesis/realism_data/Academicism\maría hahn.jpg,3204,3944,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\matejko family.jpg,611,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\matelda.jpg,433,700,
D:/Thesis/realism_data/Academicism\maternal admiration - the bath.jpg,350,464,"(96, 96)"
D:/Thesis/realism_data/Academicism\maternal admiration.jpg,1734,2262,"(600, 600)"
D:/Thesis/realism_data/Academicism\maternal love.jpg,522,615,"(72, 72)"
D:/Thesis/realism_data/Academicism\maternity.jpg,768,1142,"(720, 720)"
D:/Thesis/realism_data/Academicism\matilda. spanish girl in seville.jpg,4544,6955,"(300, 300)"
"D:/Thesis/realism_data/Academicism\matilde malenchini, italian artist.jpg",1816,2304,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\matthew arnold.jpg,2096,2640,"(300, 300)"
D:/Thesis/realism_data/Academicism\maurizio parys.jpg,640,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\meditation.jpg,1000,1909,"(600, 600)"
D:/Thesis/realism_data/Academicism\meeting in the square.jpg,1412,2000,"(0, 0)"
D:/Thesis/realism_data/Academicism\meeting of isaac and eleazar.jpg,1000,841,
D:/Thesis/realism_data/Academicism\melancholy.jpg,800,645,"(0, 0)"
D:/Thesis/realism_data/Academicism\memorial to emperor wilhelm i. of germany in bernburg.jpg,1291,1780,"(72, 72)"
D:/Thesis/realism_data/Academicism\memories.jpg,2550,3107,"(300, 300)"
D:/Thesis/realism_data/Academicism\menaka the nymph tempting the yogi.jpg,436,599,"(72, 72)"
D:/Thesis/realism_data/Academicism\menna.jpg,352,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\mermaids.jpg,1200,910,
D:/Thesis/realism_data/Academicism\metallurgy.jpg,2500,3500,"(72, 72)"
D:/Thesis/realism_data/Academicism\michael the brave.jpg,400,599,"(72, 72)"
D:/Thesis/realism_data/Academicism\michelangelo.jpg,403,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\micul gavroche.jpg,577,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\middle eastern street scene.jpg,563,724,"(72, 72)"
D:/Thesis/realism_data/Academicism\midsummer eve.jpg,1640,1633,"(72, 72)"
D:/Thesis/realism_data/Academicism\midsummer.jpg,944,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\mignon.jpg,2602,3237,"(400, 400)"
